stage,method,weight_boundary,threshold,sensitivity,specificity,mcc,w12,w23,w34,qwk,macro_f1
stage2_end2end,logodds,,,,,,0.6000000000000001,1.0,0.6000000000000001,0.8619611093161168,0.8158758460598097
stage2_end2end,logodds,,,,,,0.6000000000000001,1.0,0.8,0.8611037021269818,0.8141701916795799
stage2_end2end,logodds,,,,,,0.6000000000000001,1.0,1.0,0.8626010075597432,0.8126353749637605
stage2_end2end,logodds,,,,,,0.8,0.0,0.0,0.8555734965964847,0.8047040311511129
stage2_end2end,logodds,,,,,,0.8,0.0,0.2,0.8564946384740688,0.8080832241024771
stage2_end2end,logodds,,,,,,0.8,0.0,0.4,0.8590949947242039,0.8099482336908637
stage2_end2end,logodds,,,,,,0.8,0.0,0.6000000000000001,0.8585122485416682,0.809104804437111
stage2_end2end,logodds,,,,,,0.8,0.0,0.8,0.8576454972331645,0.8083500008838527
stage2_end2end,logodds,,,,,,0.8,0.0,1.0,0.859032804304517,0.8060036423873564
stage2_end2end,logodds,,,,,,0.8,0.2,0.0,0.8565819284945927,0.8097084598260809
stage2_end2end,logodds,,,,,,0.8,0.2,0.2,0.8573465285678676,0.8122264294031103
stage2_end2end,logodds,,,,,,0.8,0.2,0.4,0.8599508457172484,0.814075233959695
stage2_end2end,logodds,,,,,,0.8,0.2,0.6000000000000001,0.8600034803325021,0.8141313669200375
stage2_end2end,logodds,,,,,,0.8,0.2,0.8,0.8583967083295594,0.8116639317467719
stage2_end2end,logodds,,,,,,0.8,0.2,1.0,0.8598889961403947,0.8101244776796541
stage2_end2end,logodds,,,,,,0.8,0.4,0.0,0.8567380728855509,0.8105814260476754
stage2_end2end,logodds,,,,,,0.8,0.4,0.2,0.8581369494661819,0.8139950879556916
stage2_end2end,logodds,,,,,,0.8,0.4,0.4,0.8609036588517158,0.8167165120990678
stage2_end2end,logodds,,,,,,0.8,0.4,0.6000000000000001,0.8606412699866208,0.815024824423207
stage2_end2end,logodds,,,,,,0.8,0.4,0.8,0.8583967083295594,0.8116639317467719
stage2_end2end,logodds,,,,,,0.8,0.4,1.0,0.8598889961403947,0.8101244776796541
stage2_end2end,logodds,,,,,,0.8,0.6000000000000001,0.0,0.8565725527335293,0.8097799443287871
stage2_end2end,logodds,,,,,,0.8,0.6000000000000001,0.2,0.8579713111258933,0.8131936062368033
stage2_end2end,logodds,,,,,,0.8,0.6000000000000001,0.4,0.8605796981283704,0.8150455366406915
stage2_end2end,logodds,,,,,,0.8,0.6000000000000001,0.6000000000000001,0.8604748730010688,0.8142257108630107
stage2_end2end,logodds,,,,,,0.8,0.6000000000000001,0.8,0.859503658011763,0.8126476242102905
stage2_end2end,logodds,,,,,,0.8,0.6000000000000001,1.0,0.8609997263305689,0.811110773059794
stage2_end2end,logodds,,,,,,0.8,0.8,0.0,0.8580245861110637,0.8108060861388594
stage2_end2end,logodds,,,,,,0.8,0.8,0.2,0.8589933869202071,0.8124770653619088
stage2_end2end,logodds,,,,,,0.8,0.8,0.4,0.8616031085293621,0.8143345673595324
stage2_end2end,logodds,,,,,,0.8,0.8,0.6000000000000001,0.8614977354641002,0.8135128569922049
stage2_end2end,logodds,,,,,,0.8,0.8,0.8,0.8605273256765348,0.8119364921850363
stage2_end2end,logodds,,,,,,0.8,0.8,1.0,0.8620239496053017,0.8104019843555044
stage2_end2end,logodds,,,,,,0.8,1.0,0.0,0.8562663016125693,0.8049135499719492
stage2_end2end,logodds,,,,,,0.8,1.0,0.2,0.8571718620441078,0.8067622286996612
stage2_end2end,logodds,,,,,,0.8,1.0,0.4,0.8597754514214218,0.8086306486348963
stage2_end2end,logodds,,,,,,0.8,1.0,0.6000000000000001,0.8597754514214218,0.8086306486348963
stage2_end2end,logodds,,,,,,0.8,1.0,0.8,0.8589197818086034,0.8069286746772869
stage2_end2end,logodds,,,,,,0.8,1.0,1.0,0.860413237202537,0.8054008916569776
stage2_end2end,logodds,,,,,,1.0,0.0,0.0,0.8493586906407153,0.7844011946739823
stage2_end2end,logodds,,,,,,1.0,0.0,0.2,0.8502850737804986,0.7877803876253464
stage2_end2end,logodds,,,,,,1.0,0.0,0.4,0.8528618813889984,0.7896971783879588
stage2_end2end,logodds,,,,,,1.0,0.0,0.6000000000000001,0.8522878946753534,0.7888537491342064
stage2_end2end,logodds,,,,,,1.0,0.0,0.8,0.8514180841638054,0.7881130093550529
stage2_end2end,logodds,,,,,,1.0,0.0,1.0,0.852797090758634,0.7857806897034226
stage2_end2end,logodds,,,,,,1.0,0.2,0.0,0.8501956084115512,0.7887379446281667
stage2_end2end,logodds,,,,,,1.0,0.2,0.2,0.8509673023149276,0.7912167774836459
stage2_end2end,logodds,,,,,,1.0,0.2,0.4,0.8535471692770613,0.7931189283346284
stage2_end2end,logodds,,,,,,1.0,0.2,0.6000000000000001,0.8536020742466862,0.7932138598148609
stage2_end2end,logodds,,,,,,1.0,0.2,0.8,0.8520030863119524,0.7907218126647921
stage2_end2end,logodds,,,,,,1.0,0.2,1.0,0.8534826519961138,0.7891965220546249
stage2_end2end,logodds,,,,,,1.0,0.4,0.0,0.8503499619490512,0.7896498292255059
stage2_end2end,logodds,,,,,,1.0,0.4,0.2,0.8517491738894556,0.7930634911335221
stage2_end2end,logodds,,,,,,1.0,0.4,0.4,0.854489567135573,0.7958759568636717
stage2_end2end,logodds,,,,,,1.0,0.4,0.6000000000000001,0.8542330609487586,0.7941459002357565
stage2_end2end,logodds,,,,,,1.0,0.4,0.8,0.8520030863119524,0.7907218126647921
stage2_end2end,logodds,,,,,,1.0,0.4,1.0,0.8534826519961138,0.7891965220546249
stage2_end2end,logodds,,,,,,1.0,0.6000000000000001,0.0,0.8514277779654211,0.7904749543895397
stage2_end2end,logodds,,,,,,1.0,0.6000000000000001,0.2,0.8528267820785389,0.7938886162975558
stage2_end2end,logodds,,,,,,1.0,0.6000000000000001,0.4,0.8554153773599917,0.7957886509836419
stage2_end2end,logodds,,,,,,1.0,0.6000000000000001,0.6000000000000001,0.855313839592294,0.794968825205961
stage2_end2end,logodds,,,,,,1.0,0.6000000000000001,0.8,0.8543434444514177,0.7934047307400016
stage2_end2end,logodds,,,,,,1.0,0.6000000000000001,1.0,0.8558291972354637,0.7918818434322237
stage2_end2end,logodds,,,,,,1.0,0.8,0.0,0.8530463323815543,0.7923248966693113
stage2_end2end,logodds,,,,,,1.0,0.8,0.2,0.854014430140936,0.7939638383350316
stage2_end2end,logodds,,,,,,1.0,0.8,0.4,0.8566052381270499,0.79586692976146
stage2_end2end,logodds,,,,,,1.0,0.8,0.6000000000000001,0.8565030366493357,0.7950452193941324
stage2_end2end,logodds,,,,,,1.0,0.8,0.8,0.8555333310013451,0.7934823777934038
stage2_end2end,logodds,,,,,,1.0,0.8,1.0,0.8570201099802996,0.7919613645317966
stage2_end2end,logodds,,,,,,1.0,1.0,0.0,0.8517803539424911,0.7879522436361086
stage2_end2end,logodds,,,,,,1.0,1.0,0.2,0.8526825746932808,0.7898116178919062
stage2_end2end,logodds,,,,,,1.0,1.0,0.4,0.8552667117885753,0.7917254590300058
stage2_end2end,logodds,,,,,,1.0,1.0,0.6000000000000001,0.8552667117885753,0.7917254590300058
stage2_end2end,logodds,,,,,,1.0,1.0,0.8,0.8544159538401976,0.7900251031195018
stage2_end2end,logodds,,,,,,1.0,1.0,1.0,0.855899154387031,0.7885094666063094
